transactionId,payoutId,salesRecordReference,transactionType,bookingEntry,transactionDate,transactionStatus,transactionMemo,paymentsEntity,references,feeType,amount.value,amount.currency,orderId,orderLineItems,buyer.username,totalFeeBasisAmount.value,totalFeeBasisAmount.currency,totalFeeAmount.value,totalFeeAmount.currency,ebayCollectedTaxAmount.value,ebayCollectedTaxAmount.currency
FEE-7619192146419_11,7407708883,0,NON_SALE_CHARGE,DEBIT,2026-03-23T23:06:05.154Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358251897051', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7619187691719_11,7407708883,0,NON_SALE_CHARGE,DEBIT,2026-03-23T23:03:16.077Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358251887304', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7619184945719_11,7407708883,0,NON_SALE_CHARGE,DEBIT,2026-03-23T23:02:19.956Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358251883096', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7619182726019_11,7407708883,0,NON_SALE_CHARGE,DEBIT,2026-03-23T23:00:21.854Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358251881489', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7619181381119_11,7407708883,0,NON_SALE_CHARGE,DEBIT,2026-03-23T22:59:14.681Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358251881137', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7619180494319_11,7407708883,0,NON_SALE_CHARGE,DEBIT,2026-03-23T22:58:58.005Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358251880844', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7619179931319_11,7407708883,0,NON_SALE_CHARGE,DEBIT,2026-03-23T22:58:25.262Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358251880532', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7619172088419_11,7407708883,0,NON_SALE_CHARGE,DEBIT,2026-03-23T22:53:55.840Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358251865905', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7619169595719_11,7407708883,0,NON_SALE_CHARGE,DEBIT,2026-03-23T22:52:30.588Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358251856961', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7619164637319_11,7407708883,0,NON_SALE_CHARGE,DEBIT,2026-03-23T22:51:16.358Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358251851530', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7619162534019_11,7407708883,0,NON_SALE_CHARGE,DEBIT,2026-03-23T22:50:08.409Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358251848845', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7619156573519_11,7407708883,0,NON_SALE_CHARGE,DEBIT,2026-03-23T22:47:09.348Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358251841718', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7619146046219_11,7407708883,0,NON_SALE_CHARGE,DEBIT,2026-03-23T22:40:58.738Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358251829311', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7619145223119_11,7407708883,0,NON_SALE_CHARGE,DEBIT,2026-03-23T22:40:46.341Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358251828464', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7619144245919_11,7407708883,0,NON_SALE_CHARGE,DEBIT,2026-03-23T22:40:10.815Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358251827735', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7619141345619_11,7407708883,0,NON_SALE_CHARGE,DEBIT,2026-03-23T22:37:26.530Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358251824505', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7619138328719_11,7407708883,0,NON_SALE_CHARGE,DEBIT,2026-03-23T22:36:17.657Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358251822980', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7619135876119_11,7407708883,0,NON_SALE_CHARGE,DEBIT,2026-03-23T22:35:08.696Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358251820870', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7619131687219_11,7407708883,0,NON_SALE_CHARGE,DEBIT,2026-03-23T22:32:56.747Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358251814673', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7619126426519_11,7407708883,0,NON_SALE_CHARGE,DEBIT,2026-03-23T22:28:46.660Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358251807665', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7619124313219_11,7407708883,0,NON_SALE_CHARGE,DEBIT,2026-03-23T22:28:03.630Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358251806537', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7619121996219_11,7407708883,0,NON_SALE_CHARGE,DEBIT,2026-03-23T22:26:13.338Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358251804776', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7619119429119_11,7407708883,0,NON_SALE_CHARGE,DEBIT,2026-03-23T22:25:10.139Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358251802833', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7619118287719_11,7407708883,0,NON_SALE_CHARGE,DEBIT,2026-03-23T22:24:00.097Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358251802301', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7619111934319_11,7407708883,0,NON_SALE_CHARGE,DEBIT,2026-03-23T22:20:11.579Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358251795695', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7619109355119_11,7407708883,0,NON_SALE_CHARGE,DEBIT,2026-03-23T22:18:57.310Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358251790885', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7619102465319_11,7407708883,0,NON_SALE_CHARGE,DEBIT,2026-03-23T22:15:39.338Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358251780809', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7619096062719_11,7407708883,0,NON_SALE_CHARGE,DEBIT,2026-03-23T22:13:02.992Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358251770488', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7619085911919_11,7407708883,0,NON_SALE_CHARGE,DEBIT,2026-03-23T22:10:19.156Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358251759188', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7619075150619_11,7407708883,0,NON_SALE_CHARGE,DEBIT,2026-03-23T22:05:35.934Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358251750159', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7619070433319_11,7407708883,0,NON_SALE_CHARGE,DEBIT,2026-03-23T22:03:54.601Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358251744801', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7619069881819_11,7407708883,0,NON_SALE_CHARGE,DEBIT,2026-03-23T22:03:37.105Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358251743870', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7619069028619_11,7407708883,0,NON_SALE_CHARGE,DEBIT,2026-03-23T22:03:18.352Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358251742465', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7619067653619_11,7407708883,0,NON_SALE_CHARGE,DEBIT,2026-03-23T22:01:57.834Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358251742102', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7619059576019_11,7407708883,0,NON_SALE_CHARGE,DEBIT,2026-03-23T21:56:55.904Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358251739257', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7619056373119_11,7407708883,0,NON_SALE_CHARGE,DEBIT,2026-03-23T21:54:32.391Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358251737510', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7619055700419_11,7407708883,0,NON_SALE_CHARGE,DEBIT,2026-03-23T21:53:59.616Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358251737321', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7619055291519_11,7407708883,0,NON_SALE_CHARGE,DEBIT,2026-03-23T21:53:58.457Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358251737174', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7619053210819_11,7407708883,0,NON_SALE_CHARGE,DEBIT,2026-03-23T21:52:45.330Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358251733656', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7619052259919_11,7407708883,0,NON_SALE_CHARGE,DEBIT,2026-03-23T21:51:59.324Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358251731216', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7619045994419_11,7407708883,0,NON_SALE_CHARGE,DEBIT,2026-03-23T21:46:59.713Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358251724276', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7619043522019_11,7407708883,0,NON_SALE_CHARGE,DEBIT,2026-03-23T21:45:21.353Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358251721180', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7619043432519_11,7407708883,0,NON_SALE_CHARGE,DEBIT,2026-03-23T21:45:16.686Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358251720137', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7619042900919_11,7407708883,0,NON_SALE_CHARGE,DEBIT,2026-03-23T21:44:20.179Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358251719050', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7619042030619_11,7407708883,0,NON_SALE_CHARGE,DEBIT,2026-03-23T21:43:52.866Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358251718344', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7619038546219_11,7407708883,0,NON_SALE_CHARGE,DEBIT,2026-03-23T21:41:45.625Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358251713173', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7619038053419_11,7407708883,0,NON_SALE_CHARGE,DEBIT,2026-03-23T21:41:31.456Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358251712606', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7619027199119_11,7407708883,0,NON_SALE_CHARGE,DEBIT,2026-03-23T21:34:51.289Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358251697020', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7619018663519_11,7407708883,0,NON_SALE_CHARGE,DEBIT,2026-03-23T21:33:34.386Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358251691855', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7619011104019_11,7407708883,0,NON_SALE_CHARGE,DEBIT,2026-03-23T21:28:31.809Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358251675613', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7619009311119_11,7407708883,0,NON_SALE_CHARGE,DEBIT,2026-03-23T21:26:56.783Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358251674454', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7619000179719_11,7407708883,0,NON_SALE_CHARGE,DEBIT,2026-03-23T21:24:09.353Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358251671646', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7618998783019_11,7407708883,0,NON_SALE_CHARGE,DEBIT,2026-03-23T21:23:15.353Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358251671055', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7618997996619_11,7407708883,0,NON_SALE_CHARGE,DEBIT,2026-03-23T21:22:48.819Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358251670806', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7618897230719_11,7407708883,0,NON_SALE_CHARGE,DEBIT,2026-03-23T20:34:23.368Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358251543789', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7618895315419_11,7407708883,0,NON_SALE_CHARGE,DEBIT,2026-03-23T20:33:41.934Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358251536304', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7618892749119_11,7407708883,0,NON_SALE_CHARGE,DEBIT,2026-03-23T20:31:41.710Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358251532729', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7618891560019_11,7407708883,0,NON_SALE_CHARGE,DEBIT,2026-03-23T20:31:08.319Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358251529838', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7618889804119_11,7407708883,0,NON_SALE_CHARGE,DEBIT,2026-03-23T20:30:02.918Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358251525075', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7618882072919_11,7407708883,0,NON_SALE_CHARGE,DEBIT,2026-03-23T20:25:48.730Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358251514727', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7618881155619_11,7407708883,0,NON_SALE_CHARGE,DEBIT,2026-03-23T20:25:29.981Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358251513499', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7618880098319_11,7407708883,0,NON_SALE_CHARGE,DEBIT,2026-03-23T20:25:01.678Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358251512726', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7618879357419_11,7407708883,0,NON_SALE_CHARGE,DEBIT,2026-03-23T20:24:45.971Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358251512227', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7618878161019_11,7407708883,0,NON_SALE_CHARGE,DEBIT,2026-03-23T20:24:33.190Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358251511774', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7618877623919_11,7407708883,0,NON_SALE_CHARGE,DEBIT,2026-03-23T20:24:24.597Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358251511275', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7618875229619_11,7407708883,0,NON_SALE_CHARGE,DEBIT,2026-03-23T20:23:25.587Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358251510371', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7618874628519_11,7407708883,0,NON_SALE_CHARGE,DEBIT,2026-03-23T20:22:29.686Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358251508770', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7618874002019_11,7407708883,0,NON_SALE_CHARGE,DEBIT,2026-03-23T20:21:50.128Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358251508336', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7618871767819_11,7407708883,0,NON_SALE_CHARGE,DEBIT,2026-03-23T20:21:28.500Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358251506512', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7618870858219_11,7407708883,0,NON_SALE_CHARGE,DEBIT,2026-03-23T20:21:25.835Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358251505634', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7618871263919_11,7407708883,0,NON_SALE_CHARGE,DEBIT,2026-03-23T20:21:24.280Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358251505938', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7618869327719_11,7407708883,0,NON_SALE_CHARGE,DEBIT,2026-03-23T20:20:01.083Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358251504910', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7618867438019_11,7407708883,0,NON_SALE_CHARGE,DEBIT,2026-03-23T20:19:04.045Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358251503808', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7618865888219_11,7407708883,0,NON_SALE_CHARGE,DEBIT,2026-03-23T20:18:00.000Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358251502699', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7618862349819_11,7407708883,0,NON_SALE_CHARGE,DEBIT,2026-03-23T20:16:44.707Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358251499557', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7618861261519_11,7407708883,0,NON_SALE_CHARGE,DEBIT,2026-03-23T20:16:26.486Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358251498762', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7618860372919_11,7407708883,0,NON_SALE_CHARGE,DEBIT,2026-03-23T20:14:58.278Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358251498483', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7618859784219_11,7407708883,0,NON_SALE_CHARGE,DEBIT,2026-03-23T20:14:58.202Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358251497910', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7618859219519_11,7407708883,0,NON_SALE_CHARGE,DEBIT,2026-03-23T20:14:44.919Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358251497636', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7618858885819_11,7407708883,0,NON_SALE_CHARGE,DEBIT,2026-03-23T20:14:39.597Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358251496127', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7618858522819_11,7407708883,0,NON_SALE_CHARGE,DEBIT,2026-03-23T20:14:21.863Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358251495179', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7618857263919_11,7407708883,0,NON_SALE_CHARGE,DEBIT,2026-03-23T20:13:57.301Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358251493348', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7618856402519_11,7407708883,0,NON_SALE_CHARGE,DEBIT,2026-03-23T20:13:34.846Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358251492116', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7618856091019_11,7407708883,0,NON_SALE_CHARGE,DEBIT,2026-03-23T20:12:52.872Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358251491096', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7618855297419_11,7407708883,0,NON_SALE_CHARGE,DEBIT,2026-03-23T20:12:52.724Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358251489131', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7618853979819_11,7407708883,0,NON_SALE_CHARGE,DEBIT,2026-03-23T20:12:33.456Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358251488067', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7618852816119_11,7407708883,0,NON_SALE_CHARGE,DEBIT,2026-03-23T20:11:46.785Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358251487799', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7618851859819_11,7407708883,0,NON_SALE_CHARGE,DEBIT,2026-03-23T20:11:18.147Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358251487563', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7618850926119_11,7407708883,0,NON_SALE_CHARGE,DEBIT,2026-03-23T20:10:38.053Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358251487214', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7618848660319_11,7407708883,0,NON_SALE_CHARGE,DEBIT,2026-03-23T20:10:11.193Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358251486078', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7618829810419_11,7407708883,0,NON_SALE_CHARGE,DEBIT,2026-03-23T20:03:58.236Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358251471203', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7618823364419_11,7407708883,0,NON_SALE_CHARGE,DEBIT,2026-03-23T19:59:16.693Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358251463342', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7618780025619_11,7407708883,0,NON_SALE_CHARGE,DEBIT,2026-03-23T19:40:15.786Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358251424514', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7618776156019_11,7407708883,0,NON_SALE_CHARGE,DEBIT,2026-03-23T19:38:32.834Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358251422860', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7618774717519_11,7407708883,0,NON_SALE_CHARGE,DEBIT,2026-03-23T19:38:05.474Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358251421695', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7618774259819_11,7407708883,0,NON_SALE_CHARGE,DEBIT,2026-03-23T19:37:48.688Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358251421439', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7618737140119_11,7407708883,0,NON_SALE_CHARGE,DEBIT,2026-03-23T19:34:35.893Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358251370451', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7618757823119_11,7407708883,0,NON_SALE_CHARGE,DEBIT,2026-03-23T19:28:23.083Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358251392132', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7618756085819_11,7407708883,0,NON_SALE_CHARGE,DEBIT,2026-03-23T19:26:54.800Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358251389501', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7618755063519_11,7407708883,0,NON_SALE_CHARGE,DEBIT,2026-03-23T19:26:21.696Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358251387140', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7618752033119_11,7407708883,0,NON_SALE_CHARGE,DEBIT,2026-03-23T19:25:33.614Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358251384716', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7618750076819_11,7407708883,0,NON_SALE_CHARGE,DEBIT,2026-03-23T19:24:36.153Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358251383687', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7618749048819_11,7407708883,0,NON_SALE_CHARGE,DEBIT,2026-03-23T19:24:22.367Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358251382553', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
FEE-7618744568319_11,7407708883,0,NON_SALE_CHARGE,DEBIT,2026-03-23T19:23:06.256Z,PAYOUT,Insertion Fee,,"[{'referenceId': '358251380392', 'referenceType': 'ITEM_ID'}]",INSERTION_FEE,0.11,USD,,,,,,,,,
